CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15920,2011-07-08 15:31:00,153,4,167.5,2,4,1,241,At Risk
15921,2011-06-20 11:03:00,172,1,323.03000000000003,2,2,2,222,At Risk
15922,2010-12-01 13:51:00,372,1,369.5,1,2,2,122,At Risk
15923,2010-12-02 12:16:00,372,1,127.08,1,2,1,121,At Risk
15925,2011-05-29 15:35:00,193,1,207.15,1,2,1,121,At Risk
15930,2011-10-03 14:52:00,66,1,426.63,3,2,2,322,Potential Loyal
15932,2011-12-05 17:13:00,3,8,2495.87,5,5,5,555,Champion
15933,2011-11-18 13:14:00,20,3,1107.46,4,4,4,444,Loyal
15935,2011-04-14 13:27:00,238,2,416.86,1,3,2,132,At Risk
15937,2011-10-06 15:48:00,63,1,145.35000000000002,3,2,1,321,Potential Loyal
15938,2011-08-19 12:56:00,111,5,404.58000000000004,2,4,2,242,At Risk
15939,2011-09-11 11:30:00,89,15,6115.01,2,5,5,255,At Risk
15940,2011-02-01 16:18:00,310,1,35.8,1,2,1,121,At Risk
15942,2011-07-29 09:01:00,133,1,337.44,2,2,2,222,At Risk
15944,2011-03-08 10:33:00,276,1,325.1,1,2,2,122,At Risk
15945,2010-12-09 13:14:00,364,1,181.0,1,2,1,121,At Risk
15947,2011-09-18 10:46:00,82,1,1708.24,2,2,4,224,At Risk
15948,2011-12-01 15:32:00,7,2,955.24,5,3,4,534,Potential Loyal
15949,2011-11-23 09:09:00,16,2,364.72,4,3,2,432,Potential Loyal
15950,2011-11-08 11:09:00,31,4,1744.71,4,4,4,444,Loyal
15951,2011-12-01 08:34:00,8,2,708.22,5,3,3,533,Potential Loyal
15952,2011-11-06 11:18:00,33,4,781.91,3,4,3,343,Loyal
15953,2011-11-24 15:32:00,14,8,1657.28,4,5,4,454,Loyal
15955,2011-11-15 14:15:00,23,14,4416.26,4,5,5,455,Loyal
15957,2011-11-08 12:14:00,31,1,428.89,4,2,2,422,Potential Loyal
15958,2011-09-26 13:41:00,73,1,104.35,2,2,1,221,At Risk
15963,2011-11-20 11:33:00,19,2,470.76,4,3,2,432,Potential Loyal
15965,2011-11-22 16:44:00,16,4,808.87,4,4,3,443,Loyal
15967,2011-11-16 15:41:00,22,2,397.68,4,3,2,432,Potential Loyal
15969,2011-12-07 11:06:00,2,3,666.1,5,4,3,543,Loyal
15970,2011-02-09 12:08:00,303,1,314.09999999999997,1,2,2,122,At Risk
15971,2011-11-22 12:50:00,17,12,4199.85,4,5,5,455,Loyal
15973,2010-12-08 11:42:00,366,1,307.82000000000005,1,2,2,122,At Risk
15974,2011-10-31 13:13:00,38,7,3442.15,3,5,5,355,Loyal
15975,2011-09-16 13:33:00,83,1,371.01,2,2,2,222,At Risk
15976,2011-06-27 13:00:00,164,2,427.64,2,3,2,232,At Risk
15977,2011-11-22 13:29:00,16,2,1054.73,4,3,4,434,Potential Loyal
15978,2011-09-23 15:21:00,76,1,1098.78,2,2,4,224,At Risk
15980,2011-09-12 09:41:00,88,3,2398.86,2,4,5,245,At Risk
15981,2011-11-15 08:00:00,24,8,3408.48,4,5,5,455,Loyal
15983,2011-11-17 17:34:00,21,4,1465.12,4,4,4,444,Loyal
15984,2011-12-07 12:16:00,2,10,2780.63,5,5,5,555,Champion
15985,2011-08-08 16:31:00,122,2,1142.42,2,3,4,234,At Risk
15986,2011-11-09 15:17:00,29,1,168.12,4,2,1,421,Potential Loyal
15987,2011-11-27 15:38:00,11,7,1432.77,5,5,4,554,Champion
15988,2011-11-20 13:23:00,18,1,156.78,4,2,1,421,Potential Loyal
15990,2011-10-26 15:58:00,43,2,792.11,3,3,3,333,Loyal
15992,2011-12-06 11:00:00,3,1,41.989999999999995,5,2,1,521,Potential Loyal
15993,2011-12-01 10:45:00,8,7,2777.67,5,5,5,555,Champion
15994,2011-10-16 12:28:00,54,1,414.27,3,2,2,322,Potential Loyal
15996,2011-09-12 15:14:00,87,6,1032.58,2,5,4,254,At Risk
15998,2011-11-03 12:45:00,36,5,3080.22,3,4,5,345,Loyal
16000,2011-12-07 12:17:00,2,3,12393.7,5,4,5,545,Loyal
16003,2011-11-10 09:57:00,29,5,2735.37,4,4,5,445,Loyal
16005,2011-11-27 13:47:00,11,4,578.71,5,4,3,543,Loyal
16006,2011-05-12 13:12:00,210,1,101.4,1,2,1,121,At Risk
16007,2011-10-23 11:05:00,47,4,1693.81,3,4,4,344,Loyal
16008,2011-11-16 10:32:00,23,3,478.78,4,4,2,442,Loyal
16009,2011-11-17 16:51:00,21,4,972.11,4,4,4,444,Loyal
16010,2011-04-08 10:14:00,245,3,392.4,1,4,2,142,At Risk
16011,2011-12-01 16:31:00,7,16,3352.96,5,5,5,555,Champion
16012,2011-11-04 13:25:00,34,3,1415.29,3,4,4,344,Loyal
16013,2011-12-06 10:36:00,3,47,37130.6,5,5,5,555,Champion
16014,2011-11-02 12:04:00,37,3,646.83,3,4,3,343,Loyal
16015,2011-12-06 10:58:00,3,3,704.55,5,4,3,543,Loyal
16016,2011-12-06 14:35:00,2,8,1465.51,5,5,4,554,Champion
16017,2011-10-23 12:56:00,46,1,211.88,3,2,1,321,Potential Loyal
16018,2011-10-31 14:13:00,38,2,408.9,3,3,2,332,Loyal
16019,2011-10-24 11:51:00,46,9,3786.24,3,5,5,355,Loyal
16020,2011-11-23 11:18:00,16,3,851.01,4,4,3,443,Loyal
16022,2011-03-24 13:16:00,259,1,602.63,1,2,3,123,At Risk
16023,2011-10-24 16:34:00,45,3,719.81,3,4,3,343,Loyal
16024,2011-11-27 13:26:00,11,1,251.03,5,2,2,522,Potential Loyal
16025,2011-11-10 11:45:00,29,1,439.65999999999997,4,2,2,422,Potential Loyal
16026,2011-10-27 13:53:00,42,1,236.09,3,2,1,321,Potential Loyal
16027,2011-09-09 10:47:00,91,6,934.62,2,5,4,254,At Risk
16029,2011-11-01 10:27:00,38,63,80850.84,3,5,5,355,Loyal
16030,2011-02-03 11:28:00,309,1,331.24,1,2,2,122,At Risk
16031,2011-09-08 13:07:00,91,2,547.9,2,3,3,233,At Risk
16033,2011-12-04 12:44:00,5,20,8778.82,5,5,5,555,Champion
16034,2011-05-27 16:17:00,195,3,437.70000000000005,1,4,2,142,At Risk
16036,2011-09-13 14:53:00,86,2,758.9200000000001,2,3,3,233,At Risk
16037,2011-03-15 09:13:00,269,3,855.02,1,4,3,143,At Risk
16038,2011-12-02 12:40:00,7,3,471.78,5,4,2,542,Loyal
16040,2011-10-05 13:47:00,64,3,1313.55,3,4,4,344,Loyal
16041,2011-11-09 12:25:00,30,3,3166.4,4,4,5,445,Loyal
16042,2011-11-17 17:50:00,21,5,1177.47,4,4,4,444,Loyal
16043,2011-11-02 12:50:00,37,4,773.99,3,4,3,343,Loyal
16045,2011-08-12 12:41:00,119,4,1340.7,2,4,4,244,At Risk
16048,2010-12-01 15:28:00,372,2,256.44,1,3,2,132,At Risk
16049,2011-10-30 13:19:00,39,3,1074.81,3,4,4,344,Loyal
16050,2011-06-19 11:44:00,173,1,137.9,2,2,1,221,At Risk
16052,2011-10-16 15:13:00,53,1,362.06,3,2,2,322,Potential Loyal
16053,2011-11-07 11:21:00,32,2,1511.95,4,3,4,434,Potential Loyal
16054,2011-07-17 13:08:00,144,1,783.9,2,2,3,223,At Risk
16055,2011-05-03 09:26:00,220,1,134.8,1,2,1,121,At Risk
16056,2011-10-25 15:19:00,44,1,650.75,3,2,3,323,Potential Loyal
16057,2011-11-23 15:23:00,15,7,2263.12,4,5,5,455,Loyal
16059,2011-10-05 09:56:00,65,6,1453.16,3,5,4,354,Loyal
16062,2011-11-30 12:15:00,9,4,1153.62,5,4,4,544,Loyal
16063,2011-03-24 14:56:00,259,1,335.32,1,2,2,122,At Risk
16065,2010-12-09 13:03:00,364,1,367.14,1,2,2,122,At Risk
16066,2011-11-23 11:54:00,16,5,1521.04,4,4,4,444,Loyal
16070,2011-11-17 15:50:00,21,2,852.15,4,3,3,433,Potential Loyal
16071,2011-10-26 11:14:00,44,1,326.24,3,2,2,322,Potential Loyal
16072,2011-02-24 14:32:00,287,1,584.3199999999999,1,2,3,123,At Risk
16073,2011-02-15 15:41:00,296,1,122.4,1,2,1,121,At Risk
16076,2011-12-06 14:59:00,2,10,2234.73,5,5,5,555,Champion
16078,2011-03-01 09:47:00,283,1,79.2,1,2,1,121,At Risk
16079,2011-11-23 12:48:00,16,3,1352.0,4,4,4,444,Loyal
16080,2011-09-19 10:42:00,81,2,217.16,2,3,1,231,At Risk
16081,2011-10-14 13:06:00,55,5,2799.42,3,4,5,345,Loyal
16083,2011-08-31 10:47:00,100,2,1317.62,2,3,4,234,At Risk
16084,2011-02-13 16:05:00,298,1,436.18,1,2,2,122,At Risk
16085,2011-11-16 13:24:00,22,5,981.51,4,4,4,444,Loyal
16086,2011-10-11 13:09:00,58,5,1121.39,3,4,4,344,Loyal
16091,2011-07-08 08:45:00,154,2,315.06,2,3,2,232,At Risk
16092,2011-08-17 10:46:00,114,3,817.86,2,4,3,243,At Risk
16093,2011-08-25 11:09:00,106,1,17.0,2,2,1,221,At Risk
16094,2011-11-28 12:45:00,11,4,1078.23,5,4,4,544,Loyal
16096,2011-03-20 13:38:00,263,1,320.62,1,2,2,122,At Risk
16097,2011-04-13 13:47:00,239,1,185.04999999999998,1,2,1,121,At Risk
16098,2011-09-13 09:59:00,87,7,2005.63,2,5,4,254,At Risk
16099,2011-10-20 13:13:00,49,3,731.9,3,4,3,343,Loyal
16101,2011-09-30 10:18:00,70,1,1290.7,3,2,4,324,Potential Loyal
16102,2011-10-28 13:19:00,41,3,1842.14,3,4,4,344,Loyal
16103,2011-12-02 14:16:00,6,6,1429.64,5,5,4,554,Champion
16104,2011-10-09 10:23:00,61,1,298.21,3,2,2,322,Potential Loyal
16105,2011-04-05 10:13:00,248,1,336.96,1,2,2,122,At Risk
16106,2011-10-05 10:37:00,65,1,108.38,3,2,1,321,Potential Loyal
16107,2011-11-22 09:40:00,17,7,3204.1600000000003,4,5,5,455,Loyal
16108,2011-09-16 11:48:00,84,1,842.5,2,2,3,223,At Risk
16109,2011-05-05 09:17:00,218,2,611.88,1,3,3,133,At Risk
16110,2011-10-25 14:35:00,44,3,1320.95,3,4,4,344,Loyal
16112,2011-07-19 14:28:00,142,4,195.74,2,4,1,241,At Risk
16113,2011-06-09 16:16:00,182,1,161.38,1,2,1,121,At Risk
16114,2011-06-22 10:13:00,170,1,135.75000000000003,2,2,1,221,At Risk
16115,2011-11-30 11:32:00,9,8,1660.8799999999999,5,5,4,554,Champion
16116,2011-05-12 12:01:00,211,1,612.78,1,2,3,123,At Risk
16117,2011-06-03 11:42:00,189,1,232.21,1,2,1,121,At Risk
16119,2011-12-01 15:11:00,7,2,423.36,5,3,2,532,Potential Loyal
16120,2011-10-11 14:22:00,58,4,1309.14,3,4,4,344,Loyal
16121,2011-10-13 12:59:00,56,2,854.66,3,3,3,333,Loyal
16122,2011-09-27 15:34:00,72,4,684.42,2,4,3,243,At Risk
16123,2011-10-19 09:18:00,51,1,307.78000000000003,3,2,2,322,Potential Loyal
16124,2011-01-26 14:45:00,316,1,249.0,1,2,1,121,At Risk
16125,2010-12-07 15:48:00,366,1,289.35,1,2,2,122,At Risk
16126,2011-11-10 16:03:00,28,4,6287.77,4,4,5,445,Loyal
16127,2011-10-31 13:58:00,38,1,656.25,3,2,3,323,Potential Loyal
16128,2011-11-22 11:14:00,17,5,1880.22,4,4,4,444,Loyal
16131,2011-10-19 11:53:00,51,6,3506.54,3,5,5,355,Loyal
16133,2011-12-06 11:24:00,3,33,14589.04,5,5,5,555,Champion
16134,2011-11-18 10:05:00,21,2,618.09,4,3,3,433,Potential Loyal
16135,2011-03-22 12:30:00,262,1,517.55,1,2,3,123,At Risk
16136,2011-10-11 09:10:00,59,3,709.38,3,4,3,343,Loyal
16139,2011-11-21 08:37:00,18,3,635.4100000000001,4,4,3,443,Loyal
16140,2011-10-05 12:15:00,65,2,725.1800000000001,3,3,3,333,Loyal
16141,2011-09-12 13:11:00,87,1,620.4,2,2,3,223,At Risk
16142,2011-04-04 10:16:00,249,1,535.34,1,2,3,123,At Risk
16143,2011-12-06 14:13:00,2,6,2424.94,5,5,5,555,Champion
16144,2011-04-07 10:09:00,246,1,175.2,1,2,1,121,At Risk
16145,2011-12-01 10:33:00,8,11,3799.4900000000002,5,5,5,555,Champion
16146,2011-07-05 14:20:00,156,3,734.13,2,4,3,243,At Risk
16147,2011-07-29 09:57:00,133,1,375.0,2,2,2,222,At Risk
16148,2011-02-16 14:01:00,295,1,76.32000000000001,1,2,1,121,At Risk
16149,2011-12-05 11:29:00,4,2,280.52,5,3,2,532,Potential Loyal
16150,2011-10-28 12:39:00,42,5,2053.02,3,4,4,344,Loyal
16152,2011-03-16 09:47:00,268,1,1829.04,1,2,4,124,At Risk
16153,2011-10-21 10:50:00,49,5,1824.23,3,4,4,344,Loyal
16156,2011-12-01 12:42:00,8,9,3092.04,5,5,5,555,Champion
16157,2011-11-24 11:41:00,15,3,656.69,4,4,3,443,Loyal
16159,2011-03-03 12:27:00,281,1,348.2,1,2,2,122,At Risk
16160,2011-10-05 14:19:00,64,2,1025.44,3,3,4,334,Loyal
16161,2011-12-08 12:10:00,1,19,5533.67,5,5,5,555,Champion
16162,2011-04-01 15:03:00,251,1,37.4,1,2,1,121,At Risk
16163,2011-04-21 15:15:00,231,2,856.6,1,3,3,133,At Risk
16164,2011-11-22 15:04:00,16,3,822.48,4,4,3,443,Loyal
16168,2011-11-29 12:45:00,10,27,3787.6,5,5,5,555,Champion
16169,2011-12-01 15:28:00,7,4,1822.97,5,4,4,544,Loyal
16170,2011-10-20 08:21:00,50,6,1885.05,3,5,4,354,Loyal
16171,2011-10-11 14:51:00,58,1,73.19999999999999,3,2,1,321,Potential Loyal
16172,2011-09-05 13:22:00,94,5,1140.21,2,4,4,244,At Risk
16173,2011-11-24 10:53:00,15,6,1418.32,4,5,4,454,Loyal
16174,2011-08-05 13:26:00,125,3,1009.55,2,4,4,244,At Risk
16175,2011-09-06 14:32:00,93,4,1037.5900000000001,2,4,4,244,At Risk
16177,2011-10-20 12:57:00,49,1,331.95,3,2,2,322,Potential Loyal
16178,2011-07-24 16:05:00,137,1,197.9,2,2,1,221,At Risk
16179,2011-10-10 09:41:00,60,1,215.83,3,2,1,321,Potential Loyal
16180,2011-08-31 16:28:00,99,8,10254.18,2,5,5,255,At Risk
16181,2011-09-27 13:38:00,72,1,305.54,2,2,2,222,At Risk
16182,2011-09-28 13:23:00,71,4,6617.65,3,4,5,345,Loyal
16183,2011-10-03 14:59:00,66,1,338.71000000000004,3,2,2,322,Potential Loyal
16184,2011-10-06 17:43:00,63,6,1158.79,3,5,4,354,Loyal
16185,2011-11-23 09:41:00,16,2,529.41,4,3,3,433,Potential Loyal
16186,2011-11-17 12:43:00,22,12,4006.94,4,5,5,455,Loyal
16187,2011-11-08 09:50:00,31,15,6911.4400000000005,4,5,5,455,Loyal
16188,2011-10-26 12:19:00,44,4,981.86,3,4,4,344,Loyal
16189,2011-11-24 11:47:00,15,2,215.48,4,3,1,431,Potential Loyal
16190,2011-10-30 15:59:00,39,1,215.08,3,2,1,321,Potential Loyal
16191,2011-12-07 11:26:00,2,13,5180.52,5,5,5,555,Champion
16193,2011-04-17 11:45:00,236,1,314.45,1,2,2,122,At Risk
16198,2011-09-25 14:58:00,74,1,400.68100000000004,2,2,2,222,At Risk
16200,2011-12-05 14:40:00,3,2,1068.8700000000001,5,3,4,534,Potential Loyal
16201,2011-12-06 16:02:00,2,4,1863.47,5,4,4,544,Loyal
16202,2010-12-14 10:43:00,360,1,365.27,1,2,2,122,At Risk
16203,2011-10-12 12:31:00,58,4,592.9,3,4,3,343,Loyal
16204,2011-11-16 13:40:00,22,1,384.18,4,2,2,422,Potential Loyal
16205,2011-11-09 09:32:00,30,4,757.63,4,4,3,443,Loyal
16206,2011-10-16 10:41:00,54,4,537.0600000000001,3,4,3,343,Loyal
16207,2011-11-14 13:51:00,24,1,394.38,4,2,2,422,Potential Loyal
16208,2011-10-26 11:36:00,44,2,664.26,3,3,3,333,Loyal
16209,2011-09-12 11:58:00,88,5,2262.62,2,4,5,245,At Risk
16210,2011-12-08 12:36:00,1,18,21086.3,5,5,5,555,Champion
16211,2011-09-12 12:11:00,88,1,547.02,2,2,3,223,At Risk
16212,2011-11-20 13:00:00,18,2,690.34,4,3,3,433,Potential Loyal
16213,2011-09-22 10:03:00,78,1,159.0,2,2,1,221,At Risk
16214,2011-06-22 11:30:00,170,3,1062.75,2,4,4,244,At Risk
16215,2011-09-20 10:18:00,80,1,242.35,2,2,1,221,At Risk
16216,2011-03-17 15:34:00,266,1,914.9300000000001,1,2,3,123,At Risk
16217,2011-04-18 13:31:00,234,2,304.25,1,3,2,132,At Risk
16218,2011-11-10 09:59:00,29,7,3084.68,4,5,5,455,Loyal
16221,2011-11-03 11:43:00,36,3,860.86,3,4,3,343,Loyal
16222,2011-01-25 13:38:00,317,1,773.55,1,2,3,123,At Risk
16224,2011-10-13 17:51:00,56,4,1295.3,3,4,4,344,Loyal
16225,2011-10-26 08:30:00,44,5,1096.32,3,4,4,344,Loyal
16226,2011-05-20 14:41:00,202,3,255.12,1,4,2,142,At Risk
16227,2011-04-28 13:33:00,224,1,314.22,1,2,2,122,At Risk
16229,2011-09-13 17:16:00,86,2,1010.6,2,3,4,234,At Risk
16230,2011-06-03 10:06:00,189,2,542.03,1,3,3,133,At Risk
16232,2011-10-27 12:16:00,43,4,990.88,3,4,4,344,Loyal
16233,2011-09-29 17:27:00,70,3,536.6800000000001,3,4,3,343,Loyal
16235,2011-10-30 10:56:00,40,5,867.3100000000001,3,4,3,343,Loyal
16236,2011-09-22 14:10:00,77,1,432.2,2,2,2,222,At Risk
16239,2011-10-14 08:29:00,56,2,414.2,3,3,2,332,Loyal
16240,2011-11-15 14:30:00,23,2,3718.8,4,3,5,435,Potential Loyal
16241,2011-11-30 11:08:00,9,13,2590.31,5,5,5,555,Champion
16242,2011-12-01 15:12:00,7,7,3579.86,5,5,5,555,Champion
16243,2011-11-06 12:32:00,33,2,409.1,3,3,2,332,Loyal
16244,2011-05-12 10:18:00,211,2,1522.75,1,3,4,134,At Risk
16245,2011-11-16 10:14:00,23,3,1413.66,4,4,4,444,Loyal
16247,2011-06-22 14:23:00,169,1,114.56,2,2,1,221,At Risk
16248,2011-10-09 11:32:00,61,1,152.94,3,2,1,321,Potential Loyal
16249,2011-10-18 10:07:00,52,5,1800.07,3,4,4,344,Loyal
16250,2011-03-23 15:07:00,260,2,389.44,1,3,2,132,At Risk
16253,2011-10-04 09:09:00,66,2,3683.86,3,3,5,335,Big Spender
16255,2011-11-23 12:40:00,16,8,2619.91,4,5,5,455,Loyal
16256,2011-03-18 12:18:00,266,1,752.4300000000001,1,2,3,123,At Risk
16257,2011-06-16 10:11:00,176,1,46.95,2,2,1,221,At Risk
16258,2011-10-25 13:30:00,44,5,5203.51,3,4,5,345,Loyal
16260,2011-10-20 09:40:00,50,1,1035.45,3,2,4,324,Potential Loyal
16261,2011-11-22 17:23:00,16,4,728.54,4,4,3,443,Loyal
16265,2011-11-30 16:41:00,8,9,5447.0,5,5,5,555,Champion
16266,2011-09-27 12:08:00,73,7,861.89,2,5,3,253,At Risk
16268,2011-09-29 18:30:00,70,2,667.65,3,3,3,333,Loyal
16270,2010-12-21 14:26:00,352,1,1141.24,1,2,4,124,At Risk
16271,2011-12-07 12:45:00,2,5,1404.64,5,4,4,544,Loyal
16272,2011-08-15 10:54:00,116,1,411.7,2,2,2,222,At Risk
16274,2010-12-01 15:35:00,372,1,351.75,1,2,2,122,At Risk
16275,2011-05-27 12:41:00,196,1,559.87,1,2,3,123,At Risk
16276,2011-06-16 09:34:00,176,1,810.6,2,2,3,223,At Risk
16278,2011-08-31 17:12:00,99,1,566.38,2,2,3,223,At Risk
16279,2011-11-18 15:00:00,20,3,1502.78,4,4,4,444,Loyal
16281,2011-09-28 14:57:00,71,1,2062.06,3,2,5,325,Big Spender
16282,2011-01-04 11:42:00,339,1,168.3,1,2,1,121,At Risk
16283,2011-12-04 12:08:00,5,5,1570.81,5,4,4,544,Loyal
16284,2011-11-08 16:12:00,30,2,812.68,4,3,3,433,Potential Loyal
16287,2011-06-23 09:08:00,169,1,142.5,2,2,1,221,At Risk
16292,2011-08-10 12:24:00,121,1,302.25,2,2,2,222,At Risk
16293,2011-11-18 09:58:00,21,10,2248.9900000000002,4,5,5,455,Loyal
16295,2011-11-30 08:17:00,9,4,1328.55,5,4,4,544,Loyal
16297,2011-03-16 08:29:00,268,1,301.9,1,2,2,122,At Risk
16298,2011-11-17 11:59:00,22,3,598.2,4,4,3,443,Loyal
16302,2011-08-05 09:44:00,126,1,233.22,2,2,1,221,At Risk
16303,2011-11-14 10:49:00,25,3,5360.63,4,4,5,445,Loyal
16305,2011-07-24 12:18:00,138,1,361.22,2,2,2,222,At Risk
16306,2011-05-10 12:12:00,213,6,632.27,1,5,3,153,At Risk
16308,2011-11-02 11:24:00,37,4,2560.0,3,4,5,345,Loyal
16309,2011-08-25 15:35:00,105,2,706.57,2,3,3,233,At Risk
16311,2011-11-22 08:54:00,17,2,616.26,4,3,3,433,Potential Loyal
16313,2011-12-06 13:02:00,2,2,274.15000000000003,5,3,2,532,Potential Loyal
16315,2011-01-13 11:57:00,330,1,226.37,1,2,1,121,At Risk
16316,2011-10-06 13:48:00,63,8,2938.91,3,5,5,355,Loyal
16317,2011-08-12 12:46:00,119,3,1341.65,2,4,4,244,At Risk
16318,2011-11-04 13:05:00,34,1,328.15000000000003,3,2,2,322,Potential Loyal
16319,2011-05-06 11:27:00,217,1,404.40000000000003,1,2,2,122,At Risk
16320,2011-06-20 15:25:00,171,2,1038.46,2,3,4,234,At Risk
16321,2011-09-28 14:55:00,71,5,373.65000000000003,3,4,2,342,Loyal
16322,2011-12-08 15:41:00,0,2,326.75,5,3,2,532,Potential Loyal
16323,2011-05-27 14:48:00,195,1,207.50000000000003,1,2,1,121,At Risk
16324,2011-08-03 12:58:00,127,3,408.59000000000003,2,4,2,242,At Risk
16325,2011-10-24 08:48:00,46,3,594.24,3,4,3,343,Loyal
16326,2011-12-04 10:11:00,5,14,3039.2200000000003,5,5,5,555,Champion
16327,2011-11-25 13:23:00,13,6,3820.27,4,5,5,455,Loyal
16330,2011-11-22 12:24:00,17,3,251.91,4,4,2,442,Loyal
16332,2011-11-11 14:22:00,27,7,1582.8,4,5,4,454,Loyal
16333,2011-12-02 12:19:00,7,22,26626.8,5,5,5,555,Champion
16337,2011-11-03 10:03:00,36,1,151.05,3,2,1,321,Potential Loyal
16338,2011-07-05 13:56:00,156,1,214.8,2,2,1,221,At Risk
16339,2011-02-28 13:41:00,283,1,94.05,1,2,1,121,At Risk
16340,2011-08-24 14:53:00,106,1,534.31,2,2,3,223,At Risk
16341,2011-11-15 09:12:00,24,4,1971.8700000000001,4,4,4,444,Loyal
16342,2011-09-25 14:36:00,74,4,322.41,2,4,2,242,At Risk
16343,2011-11-23 17:45:00,15,2,328.58,4,3,2,432,Potential Loyal
16344,2011-07-04 15:50:00,157,1,101.10000000000001,2,2,1,221,At Risk
16345,2011-10-26 16:03:00,43,1,565.46,3,2,3,323,Potential Loyal
16347,2011-11-28 13:14:00,10,2,847.45,5,3,3,533,Potential Loyal
16348,2011-11-07 15:44:00,31,7,1415.65,4,5,4,454,Loyal
16349,2011-02-22 12:40:00,290,1,53.5,1,2,1,121,At Risk
16350,2011-11-18 15:53:00,20,4,1116.47,4,4,4,444,Loyal
16351,2011-01-11 10:26:00,332,1,153.9,1,2,1,121,At Risk
16352,2011-11-22 10:32:00,17,2,494.44,4,3,3,433,Potential Loyal
16353,2011-12-06 12:23:00,3,23,6675.71,5,5,5,555,Champion
16354,2011-10-07 14:28:00,62,2,395.8,3,3,2,332,Loyal
16356,2011-05-26 11:51:00,197,3,211.77,1,4,1,141,At Risk
16357,2011-11-06 16:04:00,32,3,658.88,4,4,3,443,Loyal
16358,2011-12-08 15:09:00,0,4,2027.5,5,4,4,544,Loyal
16359,2011-12-02 17:04:00,6,9,1750.92,5,5,4,554,Champion
16360,2011-12-05 12:16:00,4,6,3450.41,5,5,5,555,Champion
16361,2011-11-30 12:32:00,9,4,891.21,5,4,3,543,Loyal
16362,2011-11-07 13:01:00,31,5,709.99,4,4,3,443,Loyal
16363,2011-10-17 14:14:00,52,1,109.36000000000001,3,2,1,321,Potential Loyal
16364,2011-11-28 11:27:00,11,2,705.79,5,3,3,533,Potential Loyal
16365,2011-11-22 11:24:00,17,9,1540.42,4,5,4,454,Loyal
16366,2011-11-21 08:19:00,18,1,327.3,4,2,2,422,Potential Loyal
16367,2011-11-02 13:13:00,36,2,800.67,3,3,3,333,Loyal
16368,2011-12-07 13:12:00,1,2,479.91,5,3,2,532,Potential Loyal
16369,2011-11-21 16:25:00,17,3,1545.41,4,4,4,444,Loyal
16370,2011-09-18 15:55:00,81,4,1301.91,2,4,4,244,At Risk
16372,2011-11-06 13:08:00,32,2,355.73,4,3,2,432,Potential Loyal
16374,2011-10-04 15:21:00,65,2,466.73,3,3,2,332,Loyal
16376,2011-12-01 11:38:00,8,2,974.96,5,3,4,534,Potential Loyal
16377,2011-03-17 15:41:00,266,1,676.2,1,2,3,123,At Risk
16378,2011-04-06 15:07:00,246,3,362.95,1,4,2,142,At Risk
16379,2011-12-05 15:38:00,3,4,2157.4,5,4,5,545,Loyal
16380,2011-10-09 15:40:00,60,1,1743.1499999999999,3,2,4,324,Potential Loyal
16383,2011-09-26 12:45:00,74,2,643.76,2,3,3,233,At Risk
16384,2011-09-11 11:19:00,89,2,584.5,2,3,3,233,At Risk
16385,2011-10-10 13:12:00,59,3,554.86,3,4,3,343,Loyal
16386,2011-11-11 12:28:00,28,2,302.57,4,3,2,432,Potential Loyal
16387,2011-01-21 11:34:00,322,1,94.36,1,2,1,121,At Risk
16389,2011-10-17 14:41:00,52,4,1382.0700000000002,3,4,4,344,Loyal
16392,2011-03-15 12:11:00,269,1,217.89000000000001,1,2,1,121,At Risk
16393,2011-12-07 12:51:00,1,13,3040.96,5,5,5,555,Champion
16394,2011-10-14 09:48:00,56,5,1555.34,3,4,4,344,Loyal
16395,2011-10-10 12:50:00,60,5,1482.06,3,4,4,344,Loyal
16398,2011-07-08 15:16:00,153,2,1705.8,2,3,4,234,At Risk
16399,2011-11-20 16:12:00,18,2,408.02,4,3,2,432,Potential Loyal
16400,2011-09-06 12:27:00,94,1,303.93,2,2,2,222,At Risk
16401,2011-12-08 18:15:00,0,12,4098.32,5,5,5,555,Champion
16402,2011-03-20 12:25:00,264,2,293.45,1,3,2,132,At Risk
16403,2011-01-31 13:39:00,311,1,177.5,1,2,1,121,At Risk
16404,2011-09-30 14:55:00,69,1,443.05,3,2,2,322,Potential Loyal
16405,2011-02-10 15:24:00,301,2,167.25,1,3,1,131,At Risk
16406,2011-11-21 11:57:00,18,1,154.35,4,2,1,421,Potential Loyal
16407,2011-11-27 11:05:00,12,10,2079.68,5,5,5,555,Champion
16409,2011-11-03 16:45:00,35,5,2022.98,3,4,4,344,Loyal
16411,2011-11-20 13:23:00,18,2,211.7,4,3,1,431,Potential Loyal
16412,2011-10-17 12:35:00,53,1,135.99,3,2,1,321,Potential Loyal
16413,2011-10-14 12:08:00,56,1,262.2,3,2,2,322,Potential Loyal
16414,2011-11-18 09:42:00,21,2,126.25,4,3,1,431,Potential Loyal
16415,2011-10-26 13:35:00,43,1,200.27,3,2,1,321,Potential Loyal
16416,2011-11-13 12:50:00,26,3,1051.4,4,4,4,444,Loyal
16418,2011-10-26 12:39:00,44,3,631.12,3,4,3,343,Loyal
